36.062,69.315,0.104758095,6.1,,
23.346,124.09,0.14660155,6.4,,
24.279,122.179,0.303170672,7.1,,
-29.67,-71.384,0.14660155,6.4,,
39.959,69.417,0.082955049,5.9,,
-27.535,-70.586,0.18183869,6.6,,
44.513,-73.699,0.034269057,5.2,,
42.436,21.466,0.06516325,5.7,,
34.642,47.4,0.04463084,5.4,,
41.765,44.96,0.00906062,4.3,,
13.088,144.619,0.303170672,7.1,,
-2.907,33.733,0.050747841,5.5,,
-28.937,-66.797,0.093312,6,,
25.842,88.932,0.012455648,4.5,,
35.626,49.047,0.163407596,6.5,,
50.889,6.103,0.019568945,4.8,,
7.929,-82.793,0.163407596,6.5,,
30.916,99.927,0.039157038,5.3,,
14.101,146.199,0.163407596,6.5,,
-1.196,121.333,0.117387154,6.2,,
-21.696,-179.513,0.534950776,7.7,,
-23.884,178.495,0.534950776,7.7,,
30.2,31.41,0.010642594,4.4,,
35.701,48.838,0.034269057,5.2,,
39.77,72.007,0.050747841,5.5,,
38.381,13.701,0.093312,6,,
-3.302,142.945,0.488173152,7.6,,
13.036,93.068,0.163407596,6.5,,
-1.68,134.234,0.14660155,6.4,,
52.52,-2.15,0.019568945,4.8,,
16.87,-100.113,0.039157038,5.3,,
31.995,49.329,0.057569828,5.6,,
47.832,-3.207,0.007684644,4.2,,
-1.757,134.297,0.488173152,7.6,,
63.514,-147.912,0.20202372,6.7,,
-1.884,29.004,0.117387154,6.2,,
37.67,15.267,0.00906062,4.3,,
41.789,14.872,0.06516325,5.7,,
35.517,74.654,0.04463084,5.4,,
2.824,96.085,0.368246617,7.3,,
63.517,-147.444,0.6401303,7.9,,
35.414,74.515,0.131299355,6.3,,
-14.49,167.827,0.082955049,5.9,,
37.747,21.087,0.06516325,5.7,,
39.736,97.443,0.050747841,5.5,,
34.594,47.454,0.034269057,5.2,,
39.57,75.254,0.06516325,5.7,,
35.704,69.868,0.050747841,5.5,,
29.59,51.474,0.034269057,5.2,,
-10.491,160.77,0.368246617,7.3,,
18.77,-104.104,0.444946289,7.5,,
-8.807,118.524,0.050747841,5.5,,
43.883,11.96,0.016887437,4.7,,
39.5,39.878,0.104758095,6.1,,
43.897,85.923,0.039157038,5.3,,
12.171,123.921,0.073599472,5.8,,
12.168,124.079,0.131299355,6.3,,
34.31,-116.848,0.034269057,5.2,,
48.342,6.57,0.026041667,5,,
39.61,77.23,0.131299355,6.3,,
39.483,77.393,0.04463084,5.4,,
-6.983,108.468,0.014527255,4.6,,
48.21,9,0.016887437,4.7,,
-8.294,120.743,0.163407596,6.5,,
27.264,89.331,0.050747841,5.5,,
38.221,26.958,0.06516325,5.7,,
37.529,96.476,0.14660155,6.4,,
34.494,-85.629,0.014527255,4.6,,
39.007,40.464,0.14660155,6.4,,
39.43,77.219,0.073599472,5.8,,
36.964,3.634,0.224099627,6.8,,
38.849,141.568,0.274514333,7,,
2.354,128.855,0.274514333,7,,
36.939,3.578,0.06516325,5.7,,
36.87,-88.98,0.005461333,4,,
39.893,22.309,0.034269057,5.2,,
-30.608,-71.637,0.224099627,6.8,,
35.476,60.784,0.034269057,5.2,,
28.355,54.169,0.073599472,5.8,,
-2.598,68.382,0.488173152,7.6,,
25.975,101.29,0.082955049,5.9,,
38.432,141.003,0.050747841,5.5,,
38.111,28.887,0.012455648,4.5,,
38.019,28.927,0.04463084,5.4,,
22.854,92.306,0.06516325,5.7,,
-60.532,-43.411,0.488173152,7.6,,
1.142,128.152,0.093312,6,,
9.355,-79.941,0.04463084,5.4,,
39.16,20.605,0.131299355,6.3,,
43.77,119.643,0.04463084,5.4,,
29.573,95.605,0.050747841,5.5,,
-45.104,167.144,0.334353767,7.2,,
44.329,11.45,0.039157038,5.3,,
34.998,140.172,0.06516325,5.7,,
19.917,95.672,0.18183869,6.6,,
19.777,-70.673,0.14660155,6.4,,
41.815,143.91,0.904535033,8.3,,
50.038,87.813,0.368246617,7.3,,
50,87.89,0.010642594,4.4,,
-43.34,173.04,0.019568945,4.8,,
50.211,87.721,0.20202372,6.7,,
35.457,139.871,0.034269057,5.2,,
19.761,-70.693,0.012455648,4.5,,
25.954,101.254,0.057569828,5.6,,
38.4,100.951,0.073599472,5.8,,
37.812,142.619,0.274514333,7,,
34.712,103.834,0.029913689,5.1,,
27.372,103.971,0.057569828,5.6,,
51.146,178.65,0.585518962,7.8,,
12.025,125.416,0.163407596,6.5,,
27.283,103.753,0.016887437,4.7,,
42.905,80.515,0.093312,6,,
-8.137,120.524,0.022607436,4.9,,
23.039,121.362,0.224099627,6.8,,
31.953,49.209,0.026041667,5,,
43.083,27.486,0.010642594,4.4,,
35.706,-121.102,0.18183869,6.6,,
8.416,-82.824,0.163407596,6.5,,
28.995,58.311,0.18183869,6.6,,
-22.107,169.35,0.104758095,6.1,,
-8.31,115.788,0.073599472,5.8,,
17.488,-101.303,0.104758095,6.1,,
48.758,19.217,8.31453E-05,2.2,,
36.852,3.418,0.010642594,4.4,,
27.695,52.397,0.034269057,5.2,,
-3.12,127.4,0.20202372,6.7,,
8.358,-82.877,0.104758095,6.1,,
-3.615,135.538,0.274514333,7,,
-4.003,135.023,0.368246617,7.3,,
31.675,35.551,0.039157038,5.3,,
34.774,73.216,0.04463084,5.4,,
-0.466,100.655,0.029913689,5.1,,
-1.559,100.488,0.093312,6,,
-3.393,29.558,0.016887437,4.7,,
35.142,-3.997,0.14660155,6.4,,
37.136,22.116,0.034269057,5.2,,
45.382,118.256,0.04463084,5.4,,
39.93,40.812,0.057569828,5.6,,
39.847,40.874,0.057569828,5.6,,
36.512,71.029,0.163407596,6.5,,
-1.549,100.54,0.04463084,5.4,,
-8.669,114.65,0.050747841,5.5,,
-9.362,122.839,0.20202372,6.7,,
24.081,121.611,0.034269057,5.2,,
-37.695,-73.406,0.18183869,6.6,,
37.506,96.758,0.04463084,5.4,,
29.881,51.474,0.026041667,5,,
30.126,67.121,0.012455648,4.5,,
9.926,124.038,0.006491809,4.1,,
36.29,51.61,0.131299355,6.3,,
47.311,142.12,0.022607436,4.9,,
27.836,36.905,0.014527255,4.6,,
-38.854,-73.155,0.082955049,5.9,,
39.766,43.979,0.029913689,5.1,,
46.296,13.641,0.034269057,5.2,,
34.89,61.852,0.014527255,4.6,,
-38,176.51,0.04463084,5.4,,
33.426,69.524,0.034269057,5.2,,
39.634,43.966,0.005461333,4,,
36.833,27.815,0.057569828,5.6,,
27.266,103.873,0.04463084,5.4,,
38.377,39.261,0.06516325,5.7,,
33.07,136.618,0.334353767,7.2,,
33.184,137.071,0.405042676,7.4,,
-28.573,-65.84,0.104758095,6.1,,
34.682,103.781,0.034269057,5.2,,
54.841,19.912,0.019568945,4.8,,
35.819,-120.364,0.093312,6,,
11.989,-86.52,0.057569828,5.6,,
37.125,54.477,0.057569828,5.6,,
24.53,122.694,0.18183869,6.6,,
25.073,99.169,0.010642594,4.4,,
37.226,138.779,0.18183869,6.6,,
37.284,138.885,0.082955049,5.9,,
45.787,26.622,0.073599472,5.8,,
49.277,-128.772,0.18183869,6.6,,
35.945,23.115,0.034269057,5.2,,
37.396,138.862,0.050747841,5.5,,
-8.152,124.868,0.444946289,7.5,,
4.695,-77.508,0.334353767,7.2,,
32.023,48.836,0.019568945,4.8,,
9.602,-84.172,0.14660155,6.4,,
15.679,-61.706,0.131299355,6.3,,
33.297,47.977,0.026041667,5,,
-46.676,164.721,0.303170672,7.1,,
45.626,10.559,0.029913689,5.1,,
-3.609,135.404,0.303170672,7.1,,
43.006,145.119,0.274514333,7,,
36.848,3.448,0.012455648,4.5,,
10.49,-61.48,0.073599472,5.8,,
48.115,8.077,0.019568945,4.8,,
36.865,3.421,0.012455648,4.5,,
42.9,145.228,0.224099627,6.8,,
24.757,92.539,0.04463084,5.4,,
44.119,141.793,0.073599472,5.8,,
37.042,28.206,0.04463084,5.4,,
-49.312,161.345,0.762559748,8.1,,
3.316,95.854,1.722536731,9.1,,
37.103,54.574,0.04463084,5.4,,
34.064,141.491,0.18183869,6.6,,
-41.223,175.21,0.039157038,5.3,,
-1.198,119.933,0.131299355,6.3,,
-1.364,-80.785,0.104758095,6.1,,
22.526,100.709,0.019568945,4.8,,
37.622,43.703,0.082955049,5.9,,
37.91,-1.82,0.010642594,4.4,,
-7.037,107.819,0.019568945,4.8,,
15.775,-61.744,0.073599472,5.8,,
41.728,79.44,0.104758095,6.1,,
24.55,92.524,0.029913689,5.1,,
30.754,56.816,0.14660155,6.4,,
30.378,68.038,0.022607436,4.9,,
-26.913,26.789,0.00906062,4.3,,
39.44,40.978,0.057569828,5.6,,
27.095,61.887,0.093312,6,,
39.354,40.89,0.073599472,5.8,,
17.145,73.73,0.022607436,4.9,,
17.072,73.668,0.00906062,4.3,,
33.807,130.131,0.18183869,6.6,,
2.085,97.108,1.159759407,8.6,,
-1.644,99.607,0.20202372,6.7,,
-19.987,-69.197,0.534950776,7.7,,
41.301,-125.97,0.334353767,7.2,,
1.819,97.082,0.20202372,6.7,,
-1.174,119.963,0.082955049,5.9,,
42.389,19.812,0.034269057,5.2,,
-9.948,124.48,0.039157038,5.3,,
35.498,139.982,0.082955049,5.9,,
7.92,92.19,0.334353767,7.2,,
46.827,125.058,0.016887437,4.7,,
45.365,-112.615,0.057569828,5.6,,
39.437,33.089,0.039157038,5.3,,
26.569,103.036,0.019568945,4.8,,
9.985,108.383,0.012455648,4.5,,
28.85,52.56,0.029913689,5.1,,
23.627,104.103,0.012455648,4.5,,
-19.78,-68.98,0.073599472,5.8,,
17.398,74.118,0.010642594,4.4,,
38.276,142.039,0.334353767,7.2,,
30.924,78.56,0.010642594,4.4,,
17.067,73.773,0.016887437,4.7,,
-4.539,153.474,0.534950776,7.7,,
12.471,40.634,0.057569828,5.6,,
-5.678,-76.398,0.444946289,7.5,,
-16.635,-70.794,0.039157038,5.3,,
34.539,73.588,0.488173152,7.6,,
38.152,26.751,0.082955049,5.9,,
-0.507,-77.745,0.019568945,4.8,,
23.604,107.798,0.007684644,4.2,,
-5.852,-78.704,0.04463084,5.4,,
38.107,144.896,0.274514333,7,,
29.695,115.689,0.034269057,5.2,,
38.26,38.814,0.010642594,4.4,,
26.774,55.858,0.093312,6,,
-6.224,29.83,0.224099627,6.8,,
36.357,71.093,0.163407596,6.5,,
30.476,79.255,0.039157038,5.3,,
38.804,26.783,0.00906062,4.3,,
36.311,23.212,0.20202372,6.7,,
-5.473,128.131,0.488173152,7.6,,
27.382,88.388,0.039157038,5.3,,
41.708,25.544,0.014527255,4.6,,
-21.324,33.583,0.274514333,7,,
26.912,91.705,0.073599472,5.8,,
28.12,56.865,0.093312,6,,
23.777,70.899,0.050747841,5.5,,
33.129,73.887,0.022607436,4.9,,
-3.595,127.214,0.20202372,6.7,,
36.623,5.328,0.022607436,4.9,,
27.574,55.685,0.082955049,5.9,,
3.462,97.224,0.026041667,5,,
33.5,48.78,0.104758095,6.1,,
44.624,124.122,0.022607436,4.9,,
22.868,121.278,0.117387154,6.2,,
34.6,73.136,0.019568945,4.8,,
23.322,70.477,0.050747841,5.5,,
37.64,20.92,0.050747841,5.5,,
31.607,90.413,0.06516325,5.7,,
60.949,167.089,0.488173152,7.6,,
-20.187,-174.123,0.6401303,7.9,,
8.898,-82.543,0.012455648,4.5,,
30.79,56.7,0.006491809,4.1,,
-5.575,105.395,0.050747841,5.5,,
-7.961,110.446,0.131299355,6.3,,
26.759,55.843,0.029913689,5.1,,
37.605,43.787,0.006491809,4.1,,
-14.52,34.28,0.003813853,3.8,,
33.129,131.141,0.131299355,6.3,,
40.27,19.96,0.012455648,4.5,,
33.068,104.95,0.012455648,4.5,,
-9.254,107.411,0.534950776,7.7,,
27.995,104.138,0.022607436,4.9,,
37.255,68.828,0.057569828,5.6,,
-33.131,-68.707,0.057569828,5.6,,
38.246,69.22,0.016887437,4.7,,
45.84,-0.14,0.00906062,4.3,,
28.012,104.151,0.014527255,4.6,,
26.319,-86.606,0.073599472,5.8,,
-16.592,-172.033,0.248211775,6.9,,
10.876,-61.756,0.104758095,6.1,,
10.814,-61.758,0.050747841,5.5,,
19.878,-155.935,0.20202372,6.7,,
-13.457,-76.677,0.20202372,6.7,,
31.56,113.21,0.012455648,4.5,,
43.469,119.558,0.016887437,4.7,,
46.592,153.266,0.904535033,8.3,,
42.99,-0.05,0.016887437,4.7,,
48.195,22.46,0.019568945,4.8,,
44.229,83.524,0.016887437,4.7,,
-3.728,119.233,0.034269057,5.2,,
2.52,128.283,0.117387154,6.2,,
-8.251,118.777,0.131299355,6.3,,
47.58,7.6,0.004574367,3.9,,
18.901,98.916,0.014527255,4.6,,
0.626,99.859,0.073599472,5.8,,
26.88,76.15,0.007684644,4.2,,
42.156,76.163,0.073599472,5.8,,
21.799,120.547,0.274514333,7,,
47.449,19.343,0.006491809,4.1,,
39.803,70.311,0.093312,6,,
37.021,103.911,0.012455648,4.5,,
33.259,104.74,0.016887437,4.7,,
46.243,154.524,0.762559748,8.1,,
39.592,42.863,0.029913689,5.1,,
1.065,126.282,0.444946289,7.5,,
6.614,126.24,0.022607436,4.9,,
38.318,39.267,0.06516325,5.7,,
-0.493,100.498,0.14660155,6.4,,
2.082,-76.495,0.026041667,5,,
33.49,48.93,0.016887437,4.7,,
-20.617,169.357,0.303170672,7.1,,
37.336,136.588,0.20202372,6.7,,
38.34,20.42,0.073599472,5.8,,
-8.466,157.043,0.762559748,8.1,,
17.302,-100.198,0.093312,6,,
34.807,136.239,0.014527255,4.6,,
41.172,19.897,0.012455648,4.5,,
-45.243,-72.648,0.117387154,6.2,,
51.085,1.009,0.014527255,4.6,,
45.394,-112.13,0.012455648,4.5,,
20.504,100.746,0.131299355,6.3,,
-1.065,127.343,0.104758095,6.1,,
23.028,101.052,0.104758095,6.1,,
13.554,-90.618,0.20202372,6.7,,
34.437,50.833,0.050747841,5.5,,
-3.987,-79.836,0.012455648,4.5,,
37.57,138.478,0.18183869,6.6,,
42.913,82.378,0.057569828,5.6,,
37.804,-122.193,0.007684644,4.2,,
38.936,70.485,0.034269057,5.2,,
30.881,78.239,0.00906062,4.3,,
2.872,127.464,0.248211775,6.9,,
-15.595,167.68,0.334353767,7.2,,
47.116,141.798,0.117387154,6.2,,
51.307,-179.971,0.20202372,6.7,,
39.465,-111.237,0.007684644,4.2,,
-5.968,107.655,0.444946289,7.5,,
-13.386,-76.603,0.699050667,8,,
39.464,-111.207,8.94785E-06,1.6,,
17.2,73.7,0.010642594,4.4,,
28.154,56.652,0.026041667,5,,
-11.61,165.762,0.334353767,7.2,,
-7.783,114.338,0.019568945,4.8,,
2.982,-77.967,0.224099627,6.8,,
-4.438,101.367,0.983634489,8.4,,
-2.625,100.841,0.6401303,7.9,,
22.013,142.668,0.444946289,7.5,,
-49.418,163.954,0.405042676,7.4,,
-44.785,167.583,0.224099627,6.8,,
35.304,76.753,0.019568945,4.8,,
37.434,-121.774,0.057569828,5.6,,
21.181,70.724,0.029913689,5.1,,
9.721,124.647,0.029913689,5.1,,
22.15,92.388,0.029913689,5.1,,
-22.247,-69.89,0.534950776,7.7,,
-2.312,-77.838,0.224099627,6.8,,
31.68,49.93,0.019568945,4.8,,
-8.277,118.339,0.163407596,6.5,,
28.555,77.057,0.016887437,4.7,,
14.944,-61.274,0.405042676,7.4,,
-15.048,-44.231,0.014527255,4.6,,
-25.996,-177.514,0.585518962,7.8,,
-32.689,-71.695,0.082955049,5.9,,
-39.011,178.291,0.18183869,6.6,,
39.417,33.212,0.06516325,5.7,,
39.446,33.162,0.057569828,5.6,,
40.288,72.985,0.057569828,5.6,,
14.129,-91.479,0.057569828,5.6,,
-0.795,134.012,0.082955049,5.9,,
35.616,-0.57,0.014527255,4.6,,
22.761,92.333,0.026041667,5,,
1.011,97.442,0.104758095,6.1,,
-2.296,28.9,0.082955049,5.9,,
23.433,87.111,0.00906062,4.3,,
32.456,-115.315,0.029913689,5.1,,
31.73,51.2,0.022607436,4.9,,
-2.404,28.918,0.022607436,4.9,,
33.327,35.305,0.026041667,5,,
2.768,95.964,0.405042676,7.4,,
41.153,-114.867,0.093312,6,,
-2.486,99.972,0.163407596,6.5,,
53.403,-0.332,0.019568945,4.8,,
-3.7,-40.35,0.00906062,4.3,,
23.33,70.592,0.012455648,4.5,,
35.49,81.467,0.334353767,7.2,,
-12.178,-77.164,0.039157038,5.3,,
-20.071,168.892,0.368246617,7.3,,
13.564,-90.599,0.104758095,6.1,,
38.452,-87.886,0.039157038,5.3,,
39.52,-119.93,0.026041667,5,,
-19.941,168.953,0.14660155,6.4,,
33.86,48.59,0.012455648,4.5,,
36.158,141.521,0.224099627,6.8,,
31.002,103.322,0.6401303,7.9,,
-3.91,-40.44,0,,,
4.33,-73.764,0.057569828,5.6,,
32.57,105.424,0.093312,6,,
8.423,-82.968,0.057569828,5.6,,
32.71,105.54,0.06516325,5.7,,
64.004,-21.012,0.131299355,6.3,,
35.883,-0.658,0.050747841,5.5,,
24.702,84.964,0.003813853,3.8,,
37.963,21.525,0.131299355,6.3,,
39.03,140.881,0.248211775,6.9,,
-10.368,-75.512,0.050747841,5.5,,
35.5,58.8,0.026041667,5,,
53.882,152.886,0.534950776,7.7,,
-15.986,-71.748,0.117387154,6.2,,
37.552,142.214,0.248211775,6.9,,
39.802,141.464,0.224099627,6.8,,
32.747,105.542,0.057569828,5.6,,
33.953,-117.761,0.04463084,5.4,,
32.036,104.722,0.06516325,5.7,,
32.756,105.494,0.093312,6,,
10.514,-64.171,0.034269057,5.2,,
12.897,124.319,0.093312,6,,
25.051,97.919,0.026041667,5,,
25.044,97.684,0.093312,6,,
-39.715,176.851,0.050747841,5.5,,
30.901,83.52,0.20202372,6.7,,
-52.533,26.417,0.026041667,5,,
51.607,104.158,0.117387154,6.2,,
26.272,101.937,0.082955049,5.9,,
37.507,38.503,0.006491809,4.1,,
-3.935,103.058,0.04463084,5.4,,
26.743,55.828,0.104758095,6.1,,
41.892,143.754,0.224099627,6.8,,
17.438,73.915,0.026041667,5,,
39.533,73.824,0.18183869,6.6,,
29.807,90.35,0.131299355,6.3,,
43.372,46.254,0.06516325,5.7,,
30.639,67.351,0.14660155,6.4,,
30.598,67.455,0.14660155,6.4,,
37.565,95.833,0.131299355,6.3,,
1.271,122.091,0.368246617,7.3,,
8.267,-82.967,0.104758095,6.1,,
49.914,18.455,0.006491809,4.1,,
26.99,55.8,0.04463084,5.4,,
32.518,105.395,0.012455648,4.5,,
-32.938,-69.259,0.006491809,4.1,,
23.97,97.569,0.016887437,4.7,,
23.97,97.569,0.019568945,4.8,,
36.401,71.075,0.073599472,5.8,,
-0.414,132.885,0.488173152,7.6,,
-0.691,133.305,0.368246617,7.3,,
10.165,-84.197,0.104758095,6.1,,
46.857,155.154,0.405042676,7.4,,
-11.779,-75.626,0.014527255,4.6,,
3.884,126.397,0.334353767,7.2,,
34.204,73.899,0.04463084,5.4,,
40.657,78.692,0.050747841,5.5,,
-23.046,-174.659,0.488173152,7.6,,
22.399,85.903,0.006491809,4.1,,
13.452,-86.06,0.010642594,4.4,,
42.334,13.334,0.131299355,6.3,,
42.275,13.464,0.050747841,5.5,,
27.143,70.749,0.034269057,5.2,,
34.185,70.076,0.04463084,5.4,,
25.212,37.597,0.014527255,4.6,,
25.292,37.744,0.06516325,5.7,,
33.198,75.787,0.022607436,4.9,,
41.303,22.714,0.039157038,5.3,,
16.72,-86.236,0.368246617,7.3,,
-17.026,168.329,0.06516325,5.7,,
-17.757,167.949,0.131299355,6.3,,
44.724,78.864,0.04463084,5.4,,
9.59,-78.966,0.093312,6,,
25.632,101.095,0.06516325,5.7,,
-45.762,166.562,0.585518962,7.8,,
31.158,85.902,0.073599472,5.8,,
29.358,105.438,0.001750778,3.4,,
14.099,92.888,0.444946289,7.5,,
34.743,138.264,0.14660155,6.4,,
-1.479,99.49,0.20202372,6.7,,
37.696,95.718,0.117387154,6.2,,
25.28,95.101,0.034269057,5.2,,
-7.782,107.297,0.274514333,7,,
42.66,43.443,0.093312,6,,
10.705,-67.92,0.131299355,6.3,,
6.513,124.715,0.06516325,5.7,,
-9.138,115.593,0.06516325,5.7,,
27.332,91.437,0.104758095,6.1,,
-38.28,145.25,0.000917087,3.1,,
-15.489,-172.095,0.762559748,8.1,,
-0.72,99.867,0.444946289,7.5,,
-2.515,101.501,0.18183869,6.6,,
-13.006,166.51,0.488173152,7.6,,
-12.517,166.382,0.585518962,7.8,,
-0.962,-77.817,0.04463084,5.4,,
36.517,70.95,0.104758095,6.1,,
27.262,91.417,0.039157038,5.3,,
25.962,100.825,0.022607436,4.9,,
27.334,56.202,0.029913689,5.1,,
-8.207,118.631,0.18183869,6.6,,
10.434,-69.715,0.04463084,5.4,,
-26.414,27.494,0.002144643,3.5,,
-9.948,33.878,0.082955049,5.9,,
17.109,73.767,0.029913689,5.1,,
34.921,139.261,0.022607436,4.9,,
23.796,121.605,0.14660155,6.4,,
-10.108,33.818,0.093312,6,,
32.437,-115.165,0.082955049,5.9,,
27.319,91.51,0.034269057,5.2,,
38.245,71.467,0.029913689,5.1,,
-8.743,157.477,0.18183869,6.6,,
-8.799,157.346,0.303170672,7.1,,
-9.019,157.551,0.224099627,6.8,,
-7.907,107.879,0.029913689,5.1,,
40.652,-124.692,0.163407596,6.5,,
18.457,-72.533,0.274514333,7,,
10.454,-63.475,0.050747841,5.5,,
32.45,48.3,0.026041667,5,,
25.558,105.804,0.010642594,4.4,,
30.268,105.668,0.016887437,4.7,,
25.523,101.903,0.019568945,4.8,,
25.93,128.425,0.274514333,7,,
-36.122,-72.898,1.362251988,8.8,,
-24.872,-65.602,0.131299355,6.3,,
22.918,120.795,0.131299355,6.3,,
38.864,39.986,0.104758095,6.1,,
-34.29,-71.891,0.248211775,6.9,,
13.667,92.831,0.20202372,6.7,,
32.297,-115.278,0.334353767,7.2,,
2.383,97.048,0.585518962,7.8,,
33.165,96.548,0.248211775,6.9,,
35.633,67.658,0.057569828,5.6,,
-30.794,121.406,0.034269057,5.2,,
30.099,80.026,0.012455648,4.5,,
-18.058,-70.547,0.117387154,6.2,,
3.748,96.018,0.334353767,7.2,,
35.9,4.12,0.034269057,5.2,,
18.4,-67.07,0.073599472,5.8,,
16.591,145.682,0.010642594,4.4,,
7.881,91.936,0.444946289,7.5,,
32.7,-115.921,0.073599472,5.8,,
-2.174,136.543,0.274514333,7,,
13.197,93.087,0.082955049,5.9,,
29.872,80.428,0.034269057,5.2,,
45.88,-75.48,0.034269057,5.2,,
16.396,-97.782,0.117387154,6.2,,
27.022,53.861,0.073599472,5.8,,
6.486,123.467,0.488173152,7.6,,
35.217,59.308,0.04463084,5.4,,
-17.541,168.069,0.334353767,7.2,,
-1.266,-77.306,0.303170672,7.1,,
12.484,141.476,0.248211775,6.9,,
35.49,54.47,0.06516325,5.7,,
27.197,103.005,0.022607436,4.9,,
-43.522,171.83,0.274514333,7,,
-43.57,172.388,0.026041667,5,,
-40.433,176.818,0.029913689,5.1,,
-43.598,172.69,0.026041667,5,,
23.407,90.648,0.019568945,4.8,,
29.647,51.665,0.073599472,5.8,,
33.869,72.887,0.034269057,5.2,,
-3.487,100.082,0.585518962,7.8,,
43.76,20.673,0.050747841,5.5,,
33.37,48.94,0.022607436,4.9,,
30.178,67.117,0.016887437,4.7,,
7.521,37.839,0.029913689,5.1,,
35.827,-96.772,0.003164396,3.7,,
28.412,59.18,0.163407596,6.5,,
26.901,143.698,0.405042676,7.4,,
-19.702,167.947,0.368246617,7.3,,
-43.55,172.647,0.012455648,4.5,,
30.16,51.62,0.012455648,4.5,,
-19.157,168.311,0.163407596,6.5,,
28.777,63.951,0.334353767,7.2,,
24.693,97.943,0.019568945,4.8,,
24.618,94.68,0.131299355,6.3,,
-36.474,-73.125,0.224099627,6.8,,
38.947,-107.497,0.000917087,3.1,,
-43.583,172.68,0.104758095,6.1,,
9.457,125.935,0.050747841,5.5,,
38.435,142.842,0.444946289,7.5,,
24.719,97.969,0.050747841,5.5,,
38.297,142.372,1.594323,9,,
36.281,141.111,0.6401303,7.9,,
38.058,144.59,0.488173152,7.6,,
20.687,99.822,0.224099627,6.8,,
29.698,80.754,0.04463084,5.4,,
38.276,141.588,0.303170672,7.1,,
31.373,100.757,0.029913689,5.1,,
37.001,140.401,0.18183869,6.6,,
-4.586,122.771,0.104758095,6.1,,
37.699,-1.672,0.029913689,5.1,,
39.12,29.04,0.00906062,4.3,,
43.015,88.247,0.039157038,5.3,,
-43.564,172.743,0.093312,6,,
25.075,98.721,0.039157038,5.3,,
52.05,-171.836,0.368246617,7.3,,
32.447,95.948,0.039157038,5.3,,
-29.539,-176.34,0.488173152,7.6,,
38.034,143.264,0.274514333,7,,
40.081,71.41,0.104758095,6.1,,
24.932,98.73,0.026041667,5,,
39.955,77.028,0.06516325,5.7,,
-18.365,168.143,0.303170672,7.1,,
